dteday,season,hr,holiday,workingday,weathersit,casual,registered,cnt,season_cat
2012-02-15,1,6,0,1,1,3,92,95,springer
2012-02-15,1,7,0,1,2,3,318,321,springer
2012-02-15,1,8,0,1,1,7,508,515,springer
2012-02-15,1,9,0,1,1,5,226,231,springer
2012-02-15,1,10,0,1,1,12,108,120,springer
2012-02-15,1,11,0,1,1,13,125,138,springer
2012-02-15,1,12,0,1,1,11,152,163,springer
2012-02-15,1,13,0,1,1,11,159,170,springer
2012-02-15,1,14,0,1,1,6,128,134,springer
2012-02-15,1,15,0,1,1,7,164,171,springer
2012-02-15,1,16,0,1,1,9,222,231,springer
2012-02-15,1,17,0,1,1,17,470,487,springer
2012-02-15,1,18,0,1,1,9,459,468,springer
2012-02-15,1,19,0,1,1,9,302,311,springer
2012-02-15,1,20,0,1,1,4,207,211,springer
2012-02-15,1,21,0,1,1,8,170,178,springer
2012-02-15,1,22,0,1,1,3,104,107,springer
2012-02-15,1,23,0,1,1,4,54,58,springer
2012-02-16,1,0,0,1,2,1,22,23,springer
2012-02-16,1,1,0,1,2,0,5,5,springer
2012-02-16,1,2,0,1,2,1,6,7,springer
2012-02-16,1,3,0,1,2,0,1,1,springer
2012-02-16,1,4,0,1,3,0,3,3,springer
2012-02-16,1,5,0,1,2,0,20,20,springer
2012-02-16,1,6,0,1,2,4,83,87,springer
2012-02-16,1,7,0,1,2,3,285,288,springer
2012-02-16,1,8,0,1,2,9,489,498,springer
2012-02-16,1,9,0,1,2,3,199,202,springer
2012-02-16,1,10,0,1,3,2,42,44,springer
2012-02-16,1,11,0,1,3,2,69,71,springer
2012-02-16,1,12,0,1,3,1,44,45,springer
2012-02-16,1,13,0,1,3,2,62,64,springer
2012-02-16,1,14,0,1,3,1,30,31,springer
2012-02-16,1,15,0,1,3,3,50,53,springer
2012-02-16,1,16,0,1,3,8,110,118,springer
2012-02-16,1,17,0,1,3,8,281,289,springer
2012-02-16,1,18,0,1,3,8,345,353,springer
2012-02-16,1,19,0,1,2,4,254,258,springer
2012-02-16,1,20,0,1,2,5,211,216,springer
2012-02-16,1,21,0,1,2,3,142,145,springer
2012-02-16,1,22,0,1,2,3,108,111,springer
2012-02-16,1,23,0,1,1,3,70,73,springer
2012-02-17,1,0,0,1,2,2,32,34,springer
2012-02-17,1,1,0,1,2,2,16,18,springer
2012-02-17,1,2,0,1,2,1,11,12,springer
2012-02-17,1,3,0,1,2,0,1,1,springer
2012-02-17,1,4,0,1,2,0,1,1,springer
2012-02-17,1,5,0,1,2,0,16,16,springer
2012-02-17,1,6,0,1,2,1,70,71,springer
2012-02-17,1,7,0,1,2,4,222,226,springer
2012-02-17,1,8,0,1,2,4,516,520,springer
2012-02-17,1,9,0,1,2,8,275,283,springer
2012-02-17,1,10,0,1,1,13,103,116,springer
2012-02-17,1,11,0,1,1,9,133,142,springer
2012-02-17,1,12,0,1,1,21,177,198,springer
2012-02-17,1,13,0,1,1,34,171,205,springer
2012-02-17,1,14,0,1,1,33,137,170,springer
2012-02-17,1,15,0,1,1,41,180,221,springer
2012-02-17,1,16,0,1,1,56,251,307,springer
2012-02-17,1,17,0,1,1,36,429,465,springer
2012-02-17,1,18,0,1,1,15,362,377,springer
2012-02-17,1,19,0,1,1,16,266,282,springer
2012-02-17,1,20,0,1,1,13,158,171,springer
2012-02-17,1,21,0,1,1,15,114,129,springer
2012-02-17,1,22,0,1,1,15,92,107,springer
2012-02-17,1,23,0,1,1,10,72,82,springer
2012-02-18,1,0,0,0,1,5,81,86,springer
2012-02-18,1,1,0,0,1,7,38,45,springer
2012-02-18,1,2,0,0,1,6,39,45,springer
2012-02-18,1,3,0,0,1,3,15,18,springer
2012-02-18,1,4,0,0,1,3,4,7,springer
2012-02-18,1,5,0,0,1,0,1,1,springer
2012-02-18,1,6,0,0,1,1,8,9,springer
2012-02-18,1,7,0,0,1,8,33,41,springer
2012-02-18,1,8,0,0,1,10,92,102,springer
2012-02-18,1,9,0,0,1,22,116,138,springer
2012-02-18,1,10,0,0,1,48,157,205,springer
2012-02-18,1,11,0,0,1,102,184,286,springer
2012-02-18,1,12,0,0,1,128,241,369,springer
2012-02-18,1,13,0,0,1,165,219,384,springer
2012-02-18,1,14,0,0,1,183,244,427,springer
2012-02-18,1,15,0,0,1,229,270,499,springer
2012-02-18,1,16,0,0,1,186,218,404,springer
2012-02-18,1,17,0,0,1,142,222,364,springer
2012-02-18,1,18,0,0,1,70,176,246,springer
2012-02-18,1,19,0,0,1,38,150,188,springer
2012-02-18,1,20,0,0,1,25,123,148,springer
2012-02-18,1,21,0,0,1,25,89,114,springer
2012-02-18,1,22,0,0,1,17,101,118,springer
2012-02-18,1,23,0,0,2,12,62,74,springer
2012-02-19,1,0,0,0,2,9,65,74,springer
2012-02-19,1,1,0,0,2,10,62,72,springer
2012-02-19,1,2,0,0,2,3,45,48,springer
2012-02-19,1,3,0,0,2,3,12,15,springer
2012-02-19,1,4,0,0,2,0,3,3,springer
2012-02-19,1,5,0,0,2,1,1,2,springer
2012-02-19,1,6,0,0,1,0,5,5,springer
2012-02-19,1,7,0,0,2,2,12,14,springer
2012-02-19,1,8,0,0,2,8,48,56,springer
2012-02-19,1,9,0,0,2,20,73,93,springer
2012-02-19,1,10,0,0,2,49,142,191,springer
2012-02-19,1,11,0,0,2,82,144,226,springer
2012-02-19,1,12,0,0,2,71,184,255,springer
2012-02-19,1,13,0,0,1,64,197,261,springer
2012-02-19,1,14,0,0,2,48,189,237,springer
2012-02-19,1,15,0,0,2,85,168,253,springer
2012-02-19,1,16,0,0,2,62,150,212,springer
2012-02-19,1,17,0,0,2,22,135,157,springer
2012-02-19,1,18,0,0,2,23,144,167,springer
2012-02-19,1,19,0,0,2,18,101,119,springer
2012-02-19,1,20,0,0,2,22,81,103,springer
2012-02-19,1,21,0,0,3,3,33,36,springer
2012-02-19,1,22,0,0,3,8,47,55,springer
2012-02-19,1,23,0,0,2,5,30,35,springer
2012-02-20,1,0,1,0,2,5,36,41,springer
2012-02-20,1,1,1,0,2,3,12,15,springer
2012-02-20,1,2,1,0,2,1,19,20,springer
2012-02-20,1,3,1,0,2,0,8,8,springer
2012-02-20,1,5,1,0,2,0,6,6,springer
2012-02-20,1,6,1,0,1,1,9,10,springer
2012-02-20,1,7,1,0,2,2,42,44,springer
2012-02-20,1,8,1,0,1,9,111,120,springer
2012-02-20,1,9,1,0,1,12,98,110,springer
2012-02-20,1,10,1,0,1,30,113,143,springer
2012-02-20,1,11,1,0,1,45,163,208,springer
2012-02-20,1,12,1,0,1,65,216,281,springer
2012-02-20,1,13,1,0,1,66,246,312,springer
2012-02-20,1,14,1,0,1,57,206,263,springer
2012-02-20,1,15,1,0,1,54,235,289,springer
2012-02-20,1,16,1,0,1,64,216,280,springer
2012-02-20,1,17,1,0,1,27,226,253,springer
2012-02-20,1,18,1,0,1,27,215,242,springer
2012-02-20,1,19,1,0,1,8,164,172,springer
2012-02-20,1,20,1,0,1,9,117,126,springer
2012-02-20,1,21,1,0,1,8,90,98,springer
2012-02-20,1,22,1,0,1,9,53,62,springer
2012-02-20,1,23,1,0,1,0,26,26,springer
2012-02-21,1,0,0,1,1,1,11,12,springer
2012-02-21,1,1,0,1,1,0,7,7,springer
2012-02-21,1,2,0,1,1,0,3,3,springer
2012-02-21,1,4,0,1,1,0,2,2,springer
2012-02-21,1,5,0,1,1,0,15,15,springer
2012-02-21,1,6,0,1,1,3,83,86,springer
2012-02-21,1,7,0,1,1,6,273,279,springer
2012-02-21,1,8,0,1,1,5,459,464,springer
2012-02-21,1,9,0,1,1,6,211,217,springer
2012-02-21,1,10,0,1,1,8,77,85,springer
2012-02-21,1,11,0,1,2,5,81,86,springer
2012-02-21,1,12,0,1,2,16,147,163,springer
2012-02-21,1,13,0,1,1,8,123,131,springer
2012-02-21,1,14,0,1,2,16,108,124,springer
2012-02-21,1,15,0,1,1,23,137,160,springer
2012-02-21,1,16,0,1,1,14,240,254,springer
2012-02-21,1,17,0,1,1,21,411,432,springer
2012-02-21,1,18,0,1,1,11,414,425,springer
2012-02-21,1,19,0,1,1,5,299,304,springer
2012-02-21,1,20,0,1,1,4,223,227,springer
2012-02-21,1,21,0,1,1,7,147,154,springer
2012-02-21,1,22,0,1,2,3,97,100,springer
2012-02-21,1,23,0,1,1,1,46,47,springer
2012-02-22,1,0,0,1,1,5,19,24,springer
2012-02-22,1,1,0,1,1,3,4,7,springer
2012-02-22,1,2,0,1,1,1,5,6,springer
2012-02-22,1,3,0,1,2,1,3,4,springer
2012-02-22,1,4,0,1,1,0,2,2,springer
2012-02-22,1,5,0,1,1,1,29,30,springer
2012-02-22,1,6,0,1,1,5,85,90,springer
2012-02-22,1,7,0,1,1,10,292,302,springer
2012-02-22,1,8,0,1,1,9,567,576,springer
2012-02-22,1,9,0,1,1,11,241,252,springer
2012-02-22,1,10,0,1,1,17,122,139,springer
2012-02-22,1,11,0,1,1,22,149,171,springer
2012-02-22,1,12,0,1,1,21,186,207,springer
2012-02-22,1,13,0,1,1,15,175,190,springer
2012-02-22,1,14,0,1,1,35,142,177,springer
2012-02-22,1,15,0,1,1,34,161,195,springer
2012-02-22,1,16,0,1,1,30,268,298,springer
2012-02-22,1,17,0,1,1,43,486,529,springer
2012-02-22,1,18,0,1,2,42,483,525,springer
2012-02-22,1,19,0,1,2,22,305,327,springer
2012-02-22,1,20,0,1,2,25,249,274,springer
2012-02-22,1,21,0,1,2,19,220,239,springer
2012-02-22,1,22,0,1,2,18,129,147,springer
2012-02-22,1,23,0,1,2,5,57,62,springer
2012-02-23,1,0,0,1,2,12,30,42,springer
2012-02-23,1,1,0,1,2,3,12,15,springer
2012-02-23,1,2,0,1,2,5,4,9,springer
2012-02-23,1,3,0,1,3,2,4,6,springer
2012-02-23,1,4,0,1,1,0,1,1,springer
2012-02-23,1,5,0,1,1,2,30,32,springer
2012-02-23,1,6,0,1,1,3,88,91,springer
2012-02-23,1,7,0,1,1,9,317,326,springer
2012-02-23,1,8,0,1,1,11,549,560,springer
2012-02-23,1,9,0,1,1,14,228,242,springer
2012-02-23,1,10,0,1,1,41,107,148,springer
2012-02-23,1,11,0,1,1,54,128,182,springer
2012-02-23,1,12,0,1,1,25,199,224,springer
2012-02-23,1,13,0,1,1,30,188,218,springer
2012-02-23,1,14,0,1,1,36,156,192,springer
2012-02-23,1,15,0,1,1,46,171,217,springer
2012-02-23,1,16,0,1,1,45,298,343,springer
2012-02-23,1,17,0,1,1,49,561,610,springer
2012-02-23,1,18,0,1,1,36,486,522,springer
2012-02-23,1,19,0,1,1,20,349,369,springer
2012-02-23,1,20,0,1,1,23,246,269,springer
2012-02-23,1,21,0,1,1,17,205,222,springer
2012-02-23,1,22,0,1,1,19,118,137,springer
2012-02-23,1,23,0,1,1,14,71,85,springer
2012-02-24,1,0,0,1,2,12,34,46,springer
2012-02-24,1,1,0,1,1,3,15,18,springer
2012-02-24,1,2,0,1,3,1,4,5,springer
2012-02-24,1,3,0,1,1,0,5,5,springer
2012-02-24,1,4,0,1,1,0,2,2,springer
2012-02-24,1,5,0,1,2,1,25,26,springer
2012-02-24,1,6,0,1,2,2,80,82,springer
2012-02-24,1,7,0,1,2,7,265,272,springer
2012-02-24,1,8,0,1,2,17,452,469,springer
2012-02-24,1,9,0,1,3,15,229,244,springer
2012-02-24,1,10,0,1,3,22,119,141,springer
2012-02-24,1,11,0,1,2,27,136,163,springer
2012-02-24,1,12,0,1,2,27,201,228,springer
2012-02-24,1,13,0,1,2,30,153,183,springer
2012-02-24,1,14,0,1,2,5,26,31,springer
2012-02-24,1,15,0,1,3,11,83,94,springer
2012-02-24,1,16,0,1,3,12,166,178,springer
2012-02-24,1,17,0,1,3,14,242,256,springer
2012-02-24,1,18,0,1,2,11,289,300,springer
2012-02-24,1,19,0,1,2,6,227,233,springer
2012-02-24,1,20,0,1,1,8,159,167,springer
2012-02-24,1,21,0,1,1,1,151,152,springer
2012-02-24,1,22,0,1,1,4,102,106,springer
2012-02-24,1,23,0,1,1,10,76,86,springer
2012-02-25,1,0,0,0,1,5,56,61,springer
2012-02-25,1,1,0,0,1,4,42,46,springer
2012-02-25,1,2,0,0,1,1,37,38,springer
2012-02-25,1,3,0,0,1,0,7,7,springer
2012-02-25,1,4,0,0,1,0,2,2,springer
2012-02-25,1,5,0,0,2,0,3,3,springer
2012-02-25,1,6,0,0,2,1,12,13,springer
2012-02-25,1,7,0,0,1,3,20,23,springer
2012-02-25,1,8,0,0,1,3,90,93,springer
2012-02-25,1,9,0,0,3,15,107,122,springer
2012-02-25,1,10,0,0,1,24,159,183,springer
2012-02-25,1,11,0,0,1,23,187,210,springer
2012-02-25,1,12,0,0,1,41,217,258,springer
2012-02-25,1,13,0,0,1,48,178,226,springer
2012-02-25,1,14,0,0,1,35,181,216,springer
2012-02-25,1,15,0,0,1,21,211,232,springer
2012-02-25,1,16,0,0,1,32,163,195,springer
2012-02-25,1,17,0,0,1,16,143,159,springer
2012-02-25,1,18,0,0,1,7,126,133,springer
2012-02-25,1,19,0,0,1,12,137,149,springer
2012-02-25,1,20,0,0,1,10,95,105,springer
2012-02-25,1,21,0,0,1,5,80,85,springer
2012-02-25,1,22,0,0,1,4,78,82,springer
2012-02-25,1,23,0,0,1,7,84,91,springer
2012-02-26,1,0,0,0,1,7,63,70,springer
2012-02-26,1,1,0,0,1,5,50,55,springer
2012-02-26,1,2,0,0,1,5,37,42,springer
2012-02-26,1,3,0,0,1,0,21,21,springer
2012-02-26,1,4,0,0,1,1,5,6,springer
2012-02-26,1,5,0,0,1,0,5,5,springer
2012-02-26,1,6,0,0,1,0,2,2,springer
2012-02-26,1,7,0,0,1,2,20,22,springer
2012-02-26,1,8,0,0,1,2,57,59,springer
2012-02-26,1,9,0,0,1,11,76,87,springer
2012-02-26,1,10,0,0,1,27,161,188,springer
2012-02-26,1,11,0,0,1,43,184,227,springer
2012-02-26,1,12,0,0,1,49,256,305,springer
2012-02-26,1,13,0,0,1,58,267,325,springer
2012-02-26,1,14,0,0,1,68,263,331,springer
2012-02-26,1,15,0,0,1,72,281,353,springer
2012-02-26,1,16,0,0,1,64,275,339,springer
2012-02-26,1,17,0,0,1,46,241,287,springer
2012-02-26,1,18,0,0,1,17,199,216,springer
2012-02-26,1,19,0,0,1,13,130,143,springer
2012-02-26,1,20,0,0,1,9,79,88,springer
2012-02-26,1,21,0,0,1,8,75,83,springer
2012-02-26,1,22,0,0,1,3,68,71,springer
2012-02-26,1,23,0,0,1,5,59,64,springer
2012-02-27,1,0,0,1,1,2,27,29,springer
2012-02-27,1,1,0,1,1,0,6,6,springer
2012-02-27,1,2,0,1,1,0,4,4,springer
2012-02-27,1,3,0,1,1,0,2,2,springer
2012-02-27,1,4,0,1,1,0,1,1,springer
2012-02-27,1,5,0,1,1,0,16,16,springer
2012-02-27,1,6,0,1,1,1,89,90,springer
2012-02-27,1,7,0,1,1,2,278,280,springer
2012-02-27,1,8,0,1,1,14,514,528,springer
2012-02-27,1,9,0,1,1,11,219,230,springer
2012-02-27,1,10,0,1,1,16,88,104,springer
2012-02-27,1,11,0,1,1,11,92,103,springer
2012-02-27,1,12,0,1,1,13,164,177,springer
2012-02-27,1,13,0,1,1,23,159,182,springer
2012-02-27,1,14,0,1,1,24,134,158,springer
2012-02-27,1,15,0,1,1,24,150,174,springer
2012-02-27,1,16,0,1,1,20,266,286,springer
2012-02-27,1,17,0,1,1,26,503,529,springer
2012-02-27,1,18,0,1,1,10,517,527,springer
2012-02-27,1,19,0,1,1,16,318,334,springer
2012-02-27,1,20,0,1,1,11,208,219,springer
2012-02-27,1,21,0,1,1,14,181,195,springer
2012-02-27,1,22,0,1,1,9,83,92,springer
2012-02-27,1,23,0,1,1,6,50,56,springer
2012-02-28,1,0,0,1,1,0,10,10,springer
2012-02-28,1,1,0,1,1,0,6,6,springer
2012-02-28,1,2,0,1,1,1,2,3,springer
2012-02-28,1,3,0,1,1,0,6,6,springer
2012-02-28,1,4,0,1,1,0,2,2,springer
2012-02-28,1,5,0,1,1,1,20,21,springer
2012-02-28,1,6,0,1,1,1,100,101,springer
2012-02-28,1,7,0,1,1,12,313,325,springer
2012-02-28,1,8,0,1,1,16,543,559,springer
2012-02-28,1,9,0,1,1,7,225,232,springer
2012-02-28,1,10,0,1,1,14,118,132,springer
2012-02-28,1,11,0,1,1,8,155,163,springer
2012-02-28,1,12,0,1,1,19,164,183,springer
2012-02-28,1,13,0,1,1,16,174,190,springer
2012-02-28,1,14,0,1,1,13,121,134,springer
2012-02-28,1,15,0,1,1,17,149,166,springer
2012-02-28,1,16,0,1,1,17,270,287,springer
2012-02-28,1,17,0,1,1,33,497,530,springer
2012-02-28,1,18,0,1,1,17,432,449,springer
2012-02-28,1,19,0,1,1,15,291,306,springer
2012-02-28,1,20,0,1,1,2,202,204,springer
2012-02-28,1,21,0,1,1,10,178,188,springer
2012-02-28,1,22,0,1,1,6,95,101,springer
2012-02-28,1,23,0,1,1,4,61,65,springer
2012-02-29,1,0,0,1,1,2,30,32,springer
2012-02-29,1,1,0,1,1,0,6,6,springer
2012-02-29,1,2,0,1,1,0,4,4,springer
2012-02-29,1,3,0,1,1,0,2,2,springer
2012-02-29,1,5,0,1,1,0,29,29,springer
2012-02-29,1,6,0,1,2,4,100,104,springer
2012-02-29,1,7,0,1,2,11,242,253,springer
2012-02-29,1,8,0,1,2,2,114,116,springer
2012-02-29,1,9,0,1,3,5,33,38,springer
2012-02-29,1,10,0,1,3,0,10,10,springer
2012-02-29,1,11,0,1,3,1,9,10,springer
2012-02-29,1,12,0,1,3,1,69,70,springer
2012-02-29,1,13,0,1,2,4,72,76,springer
2012-02-29,1,14,0,1,2,2,54,56,springer
2012-02-29,1,15,0,1,2,3,87,90,springer
2012-02-29,1,16,0,1,3,5,162,167,springer
2012-02-29,1,17,0,1,2,7,246,253,springer
2012-02-29,1,18,0,1,3,11,181,192,springer
2012-02-29,1,19,0,1,2,0,102,102,springer
2012-02-29,1,20,0,1,3,2,95,97,springer
2012-02-29,1,21,0,1,3,0,39,39,springer
2012-02-29,1,22,0,1,3,2,53,55,springer
2012-02-29,1,23,0,1,3,3,30,33,springer
2012-03-01,1,0,0,1,2,1,10,11,springer
2012-03-01,1,1,0,1,3,0,12,12,springer
2012-03-01,1,2,0,1,2,0,6,6,springer
2012-03-01,1,3,0,1,1,0,3,3,springer
2012-03-01,1,4,0,1,1,0,5,5,springer
2012-03-01,1,5,0,1,1,0,18,18,springer
2012-03-01,1,6,0,1,2,2,107,109,springer
2012-03-01,1,7,0,1,2,8,296,304,springer
2012-03-01,1,8,0,1,1,15,579,594,springer
2012-03-01,1,9,0,1,1,5,281,286,springer
2012-03-01,1,10,0,1,1,11,122,133,springer
2012-03-01,1,11,0,1,1,19,149,168,springer
2012-03-01,1,12,0,1,1,16,204,220,springer
2012-03-01,1,13,0,1,1,24,187,211,springer
2012-03-01,1,14,0,1,1,37,174,211,springer
2012-03-01,1,15,0,1,1,31,192,223,springer
2012-03-01,1,16,0,1,1,38,323,361,springer
2012-03-01,1,17,0,1,1,49,551,600,springer
2012-03-01,1,18,0,1,1,27,498,525,springer
2012-03-01,1,19,0,1,1,11,317,328,springer
2012-03-01,1,20,0,1,1,12,242,254,springer
2012-03-01,1,21,0,1,1,7,190,197,springer
2012-03-01,1,22,0,1,1,3,123,126,springer
2012-03-01,1,23,0,1,1,9,76,85,springer
2012-03-02,1,0,0,1,1,1,45,46,springer
2012-03-02,1,1,0,1,1,2,18,20,springer
2012-03-02,1,2,0,1,1,2,4,6,springer
2012-03-02,1,3,0,1,1,0,3,3,springer
2012-03-02,1,4,0,1,1,0,2,2,springer
2012-03-02,1,5,0,1,1,0,24,24,springer
2012-03-02,1,6,0,1,1,4,88,92,springer
2012-03-02,1,7,0,1,1,4,258,262,springer
2012-03-02,1,8,0,1,1,16,533,549,springer
2012-03-02,1,9,0,1,1,15,299,314,springer
2012-03-02,1,10,0,1,1,14,118,132,springer
2012-03-02,1,11,0,1,1,40,154,194,springer
2012-03-02,1,12,0,1,1,40,194,234,springer
2012-03-02,1,13,0,1,1,31,191,222,springer
2012-03-02,1,14,0,1,2,29,176,205,springer
2012-03-02,1,15,0,1,2,5,73,78,springer
2012-03-02,1,16,0,1,3,1,49,50,springer
2012-03-02,1,17,0,1,3,5,123,128,springer
2012-03-02,1,18,0,1,3,6,154,160,springer
2012-03-02,1,19,0,1,3,12,162,174,springer
2012-03-02,1,20,0,1,2,7,93,100,springer
2012-03-02,1,21,0,1,3,2,99,101,springer
2012-03-02,1,22,0,1,2,6,69,75,springer
2012-03-02,1,23,0,1,2,4,19,23,springer
2012-03-03,1,0,0,0,3,1,21,22,springer
2012-03-03,1,1,0,0,3,0,44,44,springer
2012-03-03,1,2,0,0,3,4,34,38,springer
2012-03-03,1,3,0,0,2,1,20,21,springer
2012-03-03,1,4,0,0,2,0,2,2,springer
2012-03-03,1,5,0,0,2,1,1,2,springer
2012-03-03,1,6,0,0,2,1,6,7,springer
2012-03-03,1,7,0,0,2,2,14,16,springer
2012-03-03,1,8,0,0,3,2,46,48,springer
2012-03-03,1,9,0,0,3,7,87,94,springer
2012-03-03,1,10,0,0,2,31,137,168,springer
2012-03-03,1,11,0,0,2,33,181,214,springer
2012-03-03,1,12,0,0,2,47,252,299,springer
2012-03-03,1,13,0,0,1,87,252,339,springer
2012-03-03,1,14,0,0,2,151,279,430,springer
2012-03-03,1,15,0,0,1,145,254,399,springer
2012-03-03,1,16,0,0,1,167,300,467,springer
2012-03-03,1,17,0,0,1,106,279,385,springer
2012-03-03,1,18,0,0,1,53,250,303,springer
2012-03-03,1,19,0,0,1,34,191,225,springer
2012-03-03,1,20,0,0,1,28,121,149,springer
2012-03-03,1,21,0,0,1,24,130,154,springer
2012-03-03,1,22,0,0,1,19,115,134,springer
2012-03-03,1,23,0,0,1,12,94,106,springer
2012-03-04,1,0,0,0,2,5,67,72,springer
2012-03-04,1,1,0,0,2,16,60,76,springer
2012-03-04,1,2,0,0,2,14,66,80,springer
2012-03-04,1,3,0,0,2,5,21,26,springer
2012-03-04,1,4,0,0,2,3,11,14,springer
2012-03-04,1,5,0,0,2,0,5,5,springer
2012-03-04,1,6,0,0,2,0,5,5,springer
2012-03-04,1,7,0,0,2,2,21,23,springer
2012-03-04,1,8,0,0,1,12,54,66,springer
2012-03-04,1,9,0,0,1,14,104,118,springer
2012-03-04,1,10,0,0,1,31,161,192,springer
2012-03-04,1,11,0,0,1,64,192,256,springer
2012-03-04,1,12,0,0,1,71,256,327,springer
2012-03-04,1,13,0,0,1,108,256,364,springer
2012-03-04,1,14,0,0,1,106,226,332,springer
2012-03-04,1,15,0,0,1,82,252,334,springer
2012-03-04,1,16,0,0,1,68,231,299,springer
2012-03-04,1,17,0,0,1,49,214,263,springer
2012-03-04,1,18,0,0,1,20,164,184,springer
2012-03-04,1,19,0,0,1,12,120,132,springer
2012-03-04,1,20,0,0,1,8,80,88,springer
2012-03-04,1,21,0,0,1,9,70,79,springer
2012-03-04,1,22,0,0,1,9,53,62,springer
2012-03-04,1,23,0,0,1,2,24,26,springer
2012-03-05,1,0,0,1,1,2,15,17,springer
2012-03-05,1,1,0,1,1,3,3,6,springer
2012-03-05,1,2,0,1,1,1,3,4,springer
2012-03-05,1,3,0,1,1,0,1,1,springer
2012-03-05,1,4,0,1,1,0,1,1,springer
2012-03-05,1,5,0,1,1,1,17,18,springer
2012-03-05,1,6,0,1,1,2,89,91,springer
2012-03-05,1,7,0,1,1,7,253,260,springer
2012-03-05,1,8,0,1,1,13,415,428,springer
2012-03-05,1,9,0,1,2,11,186,197,springer
2012-03-05,1,10,0,1,2,12,74,86,springer
2012-03-05,1,11,0,1,2,17,86,103,springer
2012-03-05,1,12,0,1,2,15,122,137,springer
2012-03-05,1,13,0,1,2,11,109,120,springer
2012-03-05,1,14,0,1,2,13,115,128,springer
2012-03-05,1,15,0,1,2,20,110,130,springer
2012-03-05,1,16,0,1,1,30,180,210,springer
2012-03-05,1,17,0,1,3,11,376,387,springer
2012-03-05,1,18,0,1,3,12,363,375,springer
2012-03-05,1,19,0,1,1,6,220,226,springer
2012-03-05,1,20,0,1,1,8,171,179,springer
2012-03-05,1,21,0,1,1,4,116,120,springer
2012-03-05,1,22,0,1,1,2,76,78,springer
2012-03-05,1,23,0,1,1,2,29,31,springer
2012-03-06,1,0,0,1,1,0,8,8,springer
2012-03-06,1,1,0,1,1,0,6,6,springer
2012-03-06,1,2,0,1,1,0,4,4,springer
2012-03-06,1,3,0,1,1,0,1,1,springer
2012-03-06,1,4,0,1,1,0,3,3,springer
2012-03-06,1,5,0,1,1,0,25,25,springer
2012-03-06,1,6,0,1,1,3,99,102,springer
2012-03-06,1,7,0,1,1,5,270,275,springer
2012-03-06,1,8,0,1,1,14,487,501,springer
2012-03-06,1,9,0,1,1,11,222,233,springer
2012-03-06,1,10,0,1,1,16,113,129,springer
2012-03-06,1,11,0,1,1,20,110,130,springer
2012-03-06,1,12,0,1,1,9,129,138,springer
2012-03-06,1,13,0,1,1,16,148,164,springer
2012-03-06,1,14,0,1,1,20,116,136,springer
2012-03-06,1,15,0,1,1,24,142,166,springer
2012-03-06,1,16,0,1,1,22,228,250,springer
2012-03-06,1,17,0,1,1,21,425,446,springer
2012-03-06,1,18,0,1,1,15,442,457,springer
2012-03-06,1,19,0,1,1,9,278,287,springer
2012-03-06,1,20,0,1,1,3,184,187,springer
2012-03-06,1,21,0,1,1,5,143,148,springer
2012-03-06,1,22,0,1,1,5,101,106,springer
2012-03-06,1,23,0,1,1,3,51,54,springer
2012-03-07,1,0,0,1,1,3,12,15,springer
2012-03-07,1,1,0,1,1,1,4,5,springer
2012-03-07,1,2,0,1,1,0,4,4,springer
2012-03-07,1,3,0,1,1,1,2,3,springer
2012-03-07,1,4,0,1,1,0,3,3,springer
2012-03-07,1,5,0,1,1,0,18,18,springer
2012-03-07,1,6,0,1,1,4,104,108,springer
2012-03-07,1,7,0,1,1,12,332,344,springer
2012-03-07,1,8,0,1,1,12,554,566,springer
2012-03-07,1,9,0,1,1,12,252,264,springer
2012-03-07,1,10,0,1,1,20,127,147,springer
2012-03-07,1,11,0,1,1,33,128,161,springer
2012-03-07,1,12,0,1,1,40,175,215,springer
2012-03-07,1,13,0,1,1,26,179,205,springer
2012-03-07,1,14,0,1,1,38,137,175,springer
2012-03-07,1,15,0,1,1,44,165,209,springer
2012-03-07,1,16,0,1,1,34,254,288,springer
2012-03-07,1,17,0,1,1,58,554,612,springer
2012-03-07,1,18,0,1,1,35,509,544,springer
2012-03-07,1,19,0,1,1,16,345,361,springer
2012-03-07,1,20,0,1,1,18,242,260,springer
2012-03-07,1,21,0,1,1,11,177,188,springer
2012-03-07,1,22,0,1,1,10,149,159,springer
2012-03-07,1,23,0,1,1,4,58,62,springer
2012-03-08,1,0,0,1,1,11,35,46,springer
2012-03-08,1,1,0,1,1,4,17,21,springer
2012-03-08,1,2,0,1,1,6,5,11,springer
2012-03-08,1,3,0,1,1,0,3,3,springer
2012-03-08,1,4,0,1,1,0,2,2,springer
2012-03-08,1,5,0,1,1,1,28,29,springer
2012-03-08,1,6,0,1,1,4,105,109,springer
2012-03-08,1,7,0,1,1,8,326,334,springer
2012-03-08,1,8,0,1,1,12,573,585,springer
2012-03-08,1,9,0,1,1,19,282,301,springer
2012-03-08,1,10,0,1,1,19,119,138,springer
2012-03-08,1,11,0,1,2,48,156,204,springer
2012-03-08,1,12,0,1,2,27,224,251,springer
2012-03-08,1,13,0,1,2,35,198,233,springer
2012-03-08,1,14,0,1,2,48,155,203,springer
2012-03-08,1,15,0,1,1,24,161,185,springer
2012-03-08,1,16,0,1,2,37,305,342,springer
2012-03-08,1,17,0,1,1,52,545,597,springer
